,latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover
77276,36.25,-61.75,0.9155454545454546,1.0,1.0,0.358,1.0
77277,36.25,-61.25,0.9416363636363637,1.0,1.0,0.748,1.0
77278,36.25,-60.75,0.8063636363636365,1.0,1.0,0.102,1.0
77279,36.25,-60.25,0.7942727272727272,1.0,1.0,0.024,1.0
77860,35.75,-129.75,0.6249090909090909,1.0,1.0,0.0,1.0
77861,35.75,-129.25,0.6346363636363637,1.0,1.0,0.0,1.0
77862,35.75,-128.75,0.5844545454545454,1.0,1.0,0.0,1.0
77863,35.75,-128.25,0.6195454545454546,0.929,1.0,0.0,1.0
77864,35.75,-127.75,0.6842727272727273,0.941,1.0,0.0,1.0
77865,35.75,-127.25,0.6385454545454545,1.0,1.0,0.0,1.0
77866,35.75,-126.75,0.6982727272727273,1.0,1.0,0.0,1.0
77867,35.75,-126.25,0.6792727272727273,1.0,1.0,0.0,1.0
77868,35.75,-125.75,0.7497272727272727,0.98,1.0,0.0,1.0
77869,35.75,-125.25,0.5443636363636363,0.701,0.0,0.0,1.0
77870,35.75,-124.75,0.6362727272727273,0.85,1.0,0.051,1.0
77871,35.75,-124.25,0.4610000000000001,0.256,0.0,0.0,1.0
77872,35.75,-123.75,0.5498181818181819,0.744,0.0,0.0,1.0
77873,35.75,-123.25,0.3411818181818182,0.138,0.0,0.0,1.0
77874,35.75,-122.75,0.3519090909090909,0.193,0.0,0.0,1.0
77875,35.75,-122.25,0.37327272727272726,0.0,0.0,0.0,1.0
77876,35.75,-121.75,0.3300909090909091,0.024,0.0,0.0,1.0
77877,35.75,-121.25,0.4821818181818182,0.512,0.0,0.0,1.0
77878,35.75,-120.75,0.4741818181818182,0.543,0.0,0.0,1.0
77879,35.75,-120.25,0.43845454545454543,0.469,0.0,0.0,1.0
77880,35.75,-119.75,0.6446363636363636,0.886,0.0,0.0,1.0
77881,35.75,-119.25,0.638090909090909,0.626,1.0,0.047,1.0
77882,35.75,-118.75,0.8432727272727271,0.921,0.8,0.063,1.0
77883,35.75,-118.25,0.6156363636363636,0.811,0.0,0.0,1.0
77884,35.75,-117.75,0.30818181818181817,0.063,0.0,0.0,1.0
77885,35.75,-117.25,0.3775454545454546,0.0,0.0,0.0,1.0
77886,35.75,-116.75,0.3507272727272727,0.0,0.0,0.0,1.0
77887,35.75,-116.25,0.3529090909090909,0.0,0.0,0.0,1.0
77888,35.75,-115.75,0.296,0.189,0.0,0.0,1.0
77889,35.75,-115.25,0.38945454545454544,0.024,0.0,0.0,1.0
77890,35.75,-114.75,0.22836363636363635,0.0,0.0,0.0,1.0
77891,35.75,-114.25,0.25481818181818183,0.0,0.0,0.0,1.0
77892,35.75,-113.75,0.2766363636363636,0.0,0.0,0.0,1.0
77893,35.75,-113.25,0.2930909090909091,0.0,0.0,0.0,1.0
77894,35.75,-112.75,0.3411818181818182,0.15,0.0,0.0,1.0
77895,35.75,-112.25,0.35999999999999993,0.283,0.0,0.0,1.0
77896,35.75,-111.75,0.3289090909090909,0.0,0.0,0.0,1.0
77897,35.75,-111.25,0.27954545454545454,0.0,0.0,0.0,1.0
77898,35.75,-110.75,0.3629090909090909,0.0,0.0,0.0,1.0
77899,35.75,-110.25,0.23045454545454547,0.0,0.0,0.0,1.0
77900,35.75,-109.75,0.32,0.0,0.0,0.0,0.961
77901,35.75,-109.25,0.2716363636363636,0.0,0.0,0.0,1.0
77902,35.75,-108.75,0.3479090909090909,0.008,0.0,0.0,1.0
77903,35.75,-108.25,0.4438181818181818,0.358,0.0,0.0,1.0
77904,35.75,-107.75,0.23018181818181824,0.0,0.0,0.0,1.0
77905,35.75,-107.25,0.18936363636363637,0.0,0.0,0.0,1.0
77906,35.75,-106.75,0.3609090909090909,0.24,0.0,0.0,1.0
77907,35.75,-106.25,0.311,0.035,0.0,0.0,1.0
77908,35.75,-105.75,0.4226363636363637,0.346,0.2,0.0,1.0
77909,35.75,-105.25,0.41590909090909095,0.154,0.0,0.0,1.0
77910,35.75,-104.75,0.20654545454545456,0.0,0.0,0.0,1.0
77911,35.75,-104.25,0.2609090909090909,0.008,0.0,0.0,1.0
77912,35.75,-103.75,0.19827272727272727,0.0,0.0,0.0,1.0
77913,35.75,-103.25,0.37900000000000006,0.157,0.0,0.0,1.0
77914,35.75,-102.75,0.3346363636363636,0.0,0.0,0.0,1.0
77915,35.75,-102.25,0.2655454545454546,0.028,0.0,0.0,1.0
77916,35.75,-101.75,0.23554545454545453,0.0,0.0,0.0,1.0
77917,35.75,-101.25,0.2702727272727273,0.028,0.0,0.0,1.0
77918,35.75,-100.75,0.46136363636363636,0.469,0.0,0.0,1.0
77919,35.75,-100.25,0.423,0.311,0.0,0.0,1.0
77920,35.75,-99.75,0.42454545454545456,0.276,0.0,0.0,1.0
77921,35.75,-99.25,0.45418181818181824,0.535,0.0,0.0,1.0
77922,35.75,-98.75,0.517909090909091,0.772,0.0,0.0,1.0
77923,35.75,-98.25,0.4294545454545455,0.079,0.0,0.0,1.0
77924,35.75,-97.75,0.5851818181818182,0.634,1.0,0.0,1.0
77925,35.75,-97.25,0.6914545454545454,0.98,1.0,0.0,1.0
77926,35.75,-96.75,0.5210909090909092,0.484,0.0,0.0,1.0
77927,35.75,-96.25,0.6629090909090909,0.941,1.0,0.0,1.0
77928,35.75,-95.75,0.6367272727272727,1.0,1.0,0.0,1.0
77929,35.75,-95.25,0.5421818181818182,0.85,0.0,0.0,1.0
77930,35.75,-94.75,0.5225454545454545,0.724,0.0,0.0,1.0
77931,35.75,-94.25,0.5443636363636364,0.803,0.0,0.0,1.0
77932,35.75,-93.75,0.6134545454545455,1.0,1.0,0.0,1.0
77933,35.75,-93.25,0.7150909090909091,1.0,1.0,0.0,1.0
77934,35.75,-92.75,0.668909090909091,0.988,1.0,0.0,1.0
77935,35.75,-92.25,0.7859090909090909,0.98,1.0,0.0,1.0
77936,35.75,-91.75,0.7791818181818182,0.988,1.0,0.0,1.0
77937,35.75,-91.25,0.7148181818181818,1.0,1.0,0.146,1.0
77938,35.75,-90.75,0.761,1.0,1.0,0.201,1.0
77939,35.75,-90.25,0.7948181818181819,1.0,1.0,0.035,1.0
77940,35.75,-89.75,0.7458181818181818,1.0,1.0,0.043,1.0
77941,35.75,-89.25,0.777090909090909,1.0,1.0,0.016,1.0
77942,35.75,-88.75,0.7483636363636363,1.0,1.0,0.0,1.0
77943,35.75,-88.25,0.8292727272727273,1.0,1.0,0.0,1.0
77944,35.75,-87.75,0.8163636363636364,1.0,1.0,0.0,1.0
77945,35.75,-87.25,0.8146363636363637,1.0,1.0,0.0,1.0
77946,35.75,-86.75,0.6649999999999999,1.0,1.0,0.0,1.0
77947,35.75,-86.25,0.6789090909090909,1.0,1.0,0.0,1.0
77948,35.75,-85.75,0.6954545454545454,1.0,1.0,0.0,1.0
77949,35.75,-85.25,0.7040909090909091,1.0,1.0,0.0,1.0
77950,35.75,-84.75,0.768090909090909,1.0,1.0,0.0,1.0
77951,35.75,-84.25,0.7644545454545454,1.0,1.0,0.0,1.0
77952,35.75,-83.75,0.7978181818181818,1.0,1.0,0.016,1.0
77953,35.75,-83.25,0.8693636363636362,1.0,1.0,0.0,1.0
77954,35.75,-82.75,0.7956363636363636,1.0,1.0,0.114,1.0
77955,35.75,-82.25,0.8506363636363635,1.0,1.0,0.039,1.0
77956,35.75,-81.75,0.7022727272727273,1.0,1.0,0.0,1.0
77957,35.75,-81.25,0.6663636363636364,1.0,1.0,0.0,1.0
77958,35.75,-80.75,0.8775454545454546,1.0,1.0,0.0,1.0
77959,35.75,-80.25,0.7924545454545453,0.976,1.0,0.012,1.0
77960,35.75,-79.75,0.7776363636363637,0.972,1.0,0.0,1.0
77961,35.75,-79.25,0.7379999999999999,0.819,1.0,0.0,1.0
77962,35.75,-78.75,0.651090909090909,0.72,0.4,0.0,1.0
77963,35.75,-78.25,0.6108181818181818,0.85,0.8,0.008,1.0
77964,35.75,-77.75,0.5845454545454545,0.752,1.0,0.0,1.0
77965,35.75,-77.25,0.45,0.457,0.0,0.0,1.0
77966,35.75,-76.75,0.4799999999999999,0.547,0.0,0.0,1.0
77967,35.75,-76.25,0.4949090909090908,0.48,0.0,0.0,1.0
77968,35.75,-75.75,0.5980909090909091,0.642,1.0,0.0,1.0
77969,35.75,-75.25,0.38227272727272726,0.055,0.0,0.0,1.0
77970,35.75,-74.75,0.6810909090909091,0.937,1.0,0.0,1.0
77971,35.75,-74.25,0.6972727272727272,0.772,1.0,0.0,1.0
77972,35.75,-73.75,0.7574545454545455,0.969,1.0,0.0,1.0
77973,35.75,-73.25,0.7891818181818181,1.0,1.0,0.071,1.0
77974,35.75,-72.75,0.8517272727272727,1.0,1.0,0.039,1.0
77975,35.75,-72.25,0.8350909090909092,1.0,1.0,0.13,1.0
77976,35.75,-71.75,0.746909090909091,1.0,1.0,0.0,1.0
77977,35.75,-71.25,0.7222727272727272,1.0,1.0,0.0,1.0
77978,35.75,-70.75,0.8686363636363637,1.0,1.0,0.0,1.0
77979,35.75,-70.25,0.7601818181818182,1.0,1.0,0.0,1.0
77980,35.75,-69.75,0.8081818181818182,1.0,1.0,0.0,1.0
77981,35.75,-69.25,0.8146363636363635,1.0,1.0,0.0,1.0
77982,35.75,-68.75,0.7953636363636363,1.0,1.0,0.0,1.0
77983,35.75,-68.25,0.8779090909090909,1.0,1.0,0.13,1.0
77984,35.75,-67.75,0.7913636363636364,1.0,1.0,0.0,1.0
77985,35.75,-67.25,0.7777272727272727,1.0,1.0,0.138,1.0
77986,35.75,-66.75,0.6554545454545454,0.799,1.0,0.0,1.0
77987,35.75,-66.25,0.8439090909090908,1.0,1.0,0.0,1.0
77988,35.75,-65.75,0.8836363636363636,1.0,1.0,0.472,1.0
77989,35.75,-65.25,0.8253636363636364,1.0,1.0,0.0,1.0
77990,35.75,-64.75,0.8829999999999999,1.0,1.0,0.134,1.0
77991,35.75,-64.25,0.8313636363636363,1.0,1.0,0.114,1.0
77992,35.75,-63.75,0.7050909090909091,0.996,1.0,0.02,1.0
77993,35.75,-63.25,0.6656363636363636,1.0,1.0,0.035,1.0
77994,35.75,-62.75,0.8106363636363636,1.0,1.0,0.028,1.0
77995,35.75,-62.25,0.6478181818181817,0.937,0.0,0.0,1.0
77996,35.75,-61.75,0.8577272727272728,0.969,1.0,0.343,1.0
77997,35.75,-61.25,0.6825454545454546,0.819,0.2,0.252,1.0
77998,35.75,-60.75,0.6768181818181819,0.89,1.0,0.0,1.0
77999,35.75,-60.25,0.8757272727272727,1.0,1.0,0.354,1.0
78580,35.25,-129.75,0.6966363636363636,0.969,1.0,0.0,1.0
78581,35.25,-129.25,0.7902727272727272,1.0,1.0,0.0,1.0
78582,35.25,-128.75,0.6081818181818182,0.89,0.0,0.0,1.0
78583,35.25,-128.25,0.597,0.894,1.0,0.0,1.0
78584,35.25,-127.75,0.5626363636363636,0.52,0.0,0.0,1.0
78585,35.25,-127.25,0.6875454545454546,1.0,1.0,0.0,1.0
78586,35.25,-126.75,0.6259090909090909,0.976,1.0,0.0,1.0
78587,35.25,-126.25,0.7083636363636363,1.0,1.0,0.0,1.0
78588,35.25,-125.75,0.7109090909090908,0.894,0.8,0.0,1.0
78589,35.25,-125.25,0.6824545454545455,0.878,1.0,0.0,1.0
78590,35.25,-124.75,0.6341818181818183,0.665,1.0,0.0,1.0
78591,35.25,-124.25,0.5293636363636364,0.528,0.6000000000000001,0.0,1.0
78592,35.25,-123.75,0.4215454545454546,0.256,0.0,0.0,1.0
78593,35.25,-123.25,0.3089090909090909,0.161,0.0,0.0,1.0
78594,35.25,-122.75,0.3529090909090909,0.083,0.0,0.0,1.0
78595,35.25,-122.25,0.4528181818181818,0.378,0.0,0.0,1.0
78596,35.25,-121.75,0.32463636363636367,0.177,0.0,0.0,1.0
78597,35.25,-121.25,0.2923636363636364,0.008,0.0,0.0,1.0
78598,35.25,-120.75,0.37509090909090903,0.197,0.0,0.0,1.0
78599,35.25,-120.25,0.6624545454545454,0.831,0.8,0.0,1.0
78600,35.25,-119.75,0.5327272727272727,0.815,0.0,0.0,1.0
78601,35.25,-119.25,0.5439090909090909,0.567,0.0,0.0,1.0
78602,35.25,-118.75,0.7683636363636364,0.992,1.0,0.102,1.0
78603,35.25,-118.25,0.5747272727272728,0.476,1.0,0.0,1.0
78604,35.25,-117.75,0.3854545454545455,0.177,0.0,0.0,1.0
78605,35.25,-117.25,0.34581818181818186,0.146,0.0,0.0,1.0
78606,35.25,-116.75,0.2949090909090909,0.0,0.0,0.0,1.0
78607,35.25,-116.25,0.36790909090909096,0.008,0.0,0.0,1.0
78608,35.25,-115.75,0.35827272727272724,0.035,0.0,0.0,1.0
78609,35.25,-115.25,0.2298181818181818,0.016,0.0,0.0,1.0
78610,35.25,-114.75,0.23590909090909093,0.0,0.0,0.0,1.0
78611,35.25,-114.25,0.2848181818181818,0.0,0.0,0.0,1.0
78612,35.25,-113.75,0.291,0.0,0.0,0.0,1.0
78613,35.25,-113.25,0.2701818181818182,0.0,0.0,0.0,1.0
78614,35.25,-112.75,0.4055454545454546,0.0,0.0,0.0,1.0
78615,35.25,-112.25,0.2412727272727273,0.0,0.0,0.0,1.0
78616,35.25,-111.75,0.31063636363636365,0.031,0.0,0.0,1.0
78617,35.25,-111.25,0.1868181818181818,0.0,0.0,0.0,1.0
78618,35.25,-110.75,0.3271818181818182,0.0,0.0,0.0,0.957
78619,35.25,-110.25,0.1932727272727273,0.047,0.0,0.0,0.933
78620,35.25,-109.75,0.3736363636363636,0.004,0.0,0.0,1.0
78621,35.25,-109.25,0.29063636363636364,0.0,0.0,0.0,1.0
78622,35.25,-108.75,0.2251818181818182,0.0,0.0,0.0,1.0
78623,35.25,-108.25,0.2873636363636364,0.0,0.0,0.0,1.0
78624,35.25,-107.75,0.24990909090909091,0.0,0.0,0.0,1.0
78625,35.25,-107.25,0.2365454545454546,0.0,0.0,0.0,1.0
78626,35.25,-106.75,0.24154545454545454,0.0,0.0,0.0,1.0
78627,35.25,-106.25,0.15,0.02,0.0,0.0,1.0
78628,35.25,-105.75,0.24381818181818185,0.028,0.0,0.0,1.0
78629,35.25,-105.25,0.2498181818181818,0.016,0.0,0.0,1.0
78630,35.25,-104.75,0.24381818181818185,0.016,0.0,0.0,1.0
78631,35.25,-104.25,0.17354545454545456,0.0,0.0,0.0,1.0
78632,35.25,-103.75,0.25772727272727275,0.071,0.0,0.0,1.0
78633,35.25,-103.25,0.40045454545454545,0.016,0.0,0.0,1.0
78634,35.25,-102.75,0.2712727272727273,0.0,0.0,0.0,1.0
78635,35.25,-102.25,0.17754545454545453,0.0,0.0,0.0,0.953
78636,35.25,-101.75,0.3195454545454545,0.0,0.0,0.0,1.0
78637,35.25,-101.25,0.3068181818181818,0.012,0.0,0.0,1.0
78638,35.25,-100.75,0.3281818181818182,0.075,0.0,0.0,1.0
78639,35.25,-100.25,0.3572727272727273,0.008,0.0,0.0,1.0
78640,35.25,-99.75,0.2730909090909091,0.146,0.0,0.0,1.0
78641,35.25,-99.25,0.5354545454545454,0.63,0.0,0.0,1.0
78642,35.25,-98.75,0.4248181818181818,0.205,0.0,0.0,1.0
78643,35.25,-98.25,0.5161818181818182,0.425,0.0,0.0,1.0
78644,35.25,-97.75,0.48000000000000004,0.319,0.0,0.0,1.0
78645,35.25,-97.25,0.7082727272727273,1.0,1.0,0.0,1.0
78646,35.25,-96.75,0.6091818181818182,0.866,1.0,0.0,1.0
78647,35.25,-96.25,0.6961818181818182,0.961,1.0,0.0,1.0
78648,35.25,-95.75,0.5844545454545454,0.941,1.0,0.0,1.0
78649,35.25,-95.25,0.6223636363636365,0.921,0.0,0.0,1.0
78650,35.25,-94.75,0.6597272727272728,1.0,1.0,0.0,1.0
78651,35.25,-94.25,0.714,1.0,1.0,0.0,1.0
78652,35.25,-93.75,0.651090909090909,1.0,1.0,0.0,1.0
78653,35.25,-93.25,0.6317272727272727,0.925,1.0,0.0,1.0
78654,35.25,-92.75,0.6109090909090908,1.0,1.0,0.0,1.0
78655,35.25,-92.25,0.6919090909090909,1.0,1.0,0.0,1.0
78656,35.25,-91.75,0.8181818181818182,1.0,1.0,0.0,1.0
78657,35.25,-91.25,0.8039090909090909,1.0,1.0,0.169,1.0
78658,35.25,-90.75,0.8485454545454545,1.0,1.0,0.323,1.0
78659,35.25,-90.25,0.766,1.0,1.0,0.0,1.0
78660,35.25,-89.75,0.7963636363636364,1.0,1.0,0.0,1.0
78661,35.25,-89.25,0.8030909090909091,1.0,1.0,0.0,1.0
78662,35.25,-88.75,0.7551818181818182,1.0,1.0,0.0,1.0
78663,35.25,-88.25,0.8059999999999999,1.0,1.0,0.0,1.0
78664,35.25,-87.75,0.8239090909090908,1.0,1.0,0.0,1.0
78665,35.25,-87.25,0.8185454545454545,1.0,1.0,0.0,1.0
78666,35.25,-86.75,0.7723636363636364,1.0,1.0,0.0,1.0
78667,35.25,-86.25,0.7147272727272728,1.0,1.0,0.0,1.0
78668,35.25,-85.75,0.6875454545454546,0.969,1.0,0.0,1.0
78669,35.25,-85.25,0.747,1.0,1.0,0.0,1.0
78670,35.25,-84.75,0.7867272727272727,0.98,1.0,0.0,1.0
78671,35.25,-84.25,0.7329999999999999,0.937,0.8,0.0,1.0
78672,35.25,-83.75,0.7204545454545456,0.921,1.0,0.0,1.0
78673,35.25,-83.25,0.8267272727272726,0.996,1.0,0.0,1.0
78674,35.25,-82.75,0.8206363636363637,1.0,1.0,0.0,1.0
78675,35.25,-82.25,0.7649090909090909,0.957,1.0,0.012,1.0
78676,35.25,-81.75,0.7734545454545454,0.996,1.0,0.0,1.0
78677,35.25,-81.25,0.7927272727272728,1.0,1.0,0.0,1.0
78678,35.25,-80.75,0.7839090909090909,1.0,1.0,0.083,1.0
78679,35.25,-80.25,0.7880909090909092,1.0,1.0,0.024,1.0
78680,35.25,-79.75,0.6964545454545454,0.854,1.0,0.0,1.0
78681,35.25,-79.25,0.6091818181818183,0.764,1.0,0.0,1.0
78682,35.25,-78.75,0.5786363636363636,0.602,0.6000000000000001,0.0,1.0
78683,35.25,-78.25,0.621090909090909,0.894,1.0,0.0,1.0
78684,35.25,-77.75,0.613090909090909,0.827,1.0,0.0,1.0
78685,35.25,-77.25,0.6230909090909091,0.807,1.0,0.0,1.0
78686,35.25,-76.75,0.5855454545454545,0.866,0.2,0.004,1.0
78687,35.25,-76.25,0.5050909090909091,0.335,0.0,0.0,1.0
78688,35.25,-75.75,0.3622727272727273,0.02,0.0,0.0,1.0
78689,35.25,-75.25,0.4263636363636364,0.083,0.0,0.0,1.0
78690,35.25,-74.75,0.6335454545454545,0.902,1.0,0.0,1.0
78691,35.25,-74.25,0.7749090909090909,1.0,1.0,0.024,1.0
78692,35.25,-73.75,0.8811818181818183,1.0,1.0,0.539,1.0
78693,35.25,-73.25,0.8364545454545455,1.0,1.0,0.0,1.0
78694,35.25,-72.75,0.966,1.0,1.0,0.654,1.0
78695,35.25,-72.25,0.7830909090909092,0.854,1.0,0.335,1.0
78696,35.25,-71.75,0.8470909090909092,0.98,1.0,0.0,1.0
78697,35.25,-71.25,0.8006363636363637,1.0,1.0,0.0,1.0
78698,35.25,-70.75,0.7272727272727273,1.0,1.0,0.0,1.0
78699,35.25,-70.25,0.7919999999999999,1.0,1.0,0.0,1.0
78700,35.25,-69.75,0.8089090909090909,1.0,1.0,0.0,1.0
78701,35.25,-69.25,0.7294545454545456,1.0,1.0,0.0,1.0
78702,35.25,-68.75,0.7801818181818182,0.909,0.8,0.0,1.0
78703,35.25,-68.25,0.8146363636363637,0.988,0.8,0.0,1.0
78704,35.25,-67.75,0.8317272727272726,1.0,1.0,0.059,1.0
78705,35.25,-67.25,0.7855454545454545,1.0,1.0,0.031,1.0
78706,35.25,-66.75,0.6591818181818181,0.929,1.0,0.0,1.0
78707,35.25,-66.25,0.6102727272727273,0.843,1.0,0.0,1.0
78708,35.25,-65.75,0.7601818181818182,1.0,1.0,0.0,1.0
78709,35.25,-65.25,0.7476363636363637,0.945,1.0,0.0,1.0
78710,35.25,-64.75,0.7938181818181818,0.949,1.0,0.102,1.0
78711,35.25,-64.25,0.8815454545454545,1.0,1.0,0.28,1.0
78712,35.25,-63.75,0.822090909090909,1.0,1.0,0.008,1.0
78713,35.25,-63.25,0.6782727272727272,0.961,1.0,0.0,1.0
78714,35.25,-62.75,0.8396363636363637,1.0,1.0,0.0,1.0
78715,35.25,-62.25,0.6703636363636364,0.748,1.0,0.0,1.0
78716,35.25,-61.75,0.8449999999999999,1.0,1.0,0.201,1.0
78717,35.25,-61.25,0.8357272727272727,0.957,1.0,0.173,1.0
78718,35.25,-60.75,0.8110909090909092,0.953,0.8,0.276,1.0
78719,35.25,-60.25,0.9265454545454546,1.0,1.0,0.366,1.0
79300,34.75,-129.75,0.7942727272727271,1.0,1.0,0.043,1.0
79301,34.75,-129.25,0.7131818181818183,0.937,1.0,0.0,1.0
79302,34.75,-128.75,0.7698181818181818,1.0,1.0,0.181,1.0
79303,34.75,-128.25,0.7314545454545454,0.921,1.0,0.0,1.0
79304,34.75,-127.75,0.7555454545454545,0.929,1.0,0.0,1.0
79305,34.75,-127.25,0.5840909090909091,1.0,1.0,0.0,1.0
79306,34.75,-126.75,0.7756363636363637,1.0,1.0,0.0,1.0
79307,34.75,-126.25,0.6063636363636363,0.839,0.0,0.0,1.0
79308,34.75,-125.75,0.559,0.85,1.0,0.0,1.0
79309,34.75,-125.25,0.631,0.937,1.0,0.0,1.0
79310,34.75,-124.75,0.4563636363636363,0.417,0.0,0.0,1.0
79311,34.75,-124.25,0.39299999999999996,0.157,0.0,0.0,1.0
79312,34.75,-123.75,0.3928181818181818,0.327,0.0,0.0,1.0
79313,34.75,-123.25,0.4445454545454546,0.374,0.0,0.0,1.0
79314,34.75,-122.75,0.5869090909090908,0.791,1.0,0.0,1.0
79315,34.75,-122.25,0.5611818181818182,0.571,1.0,0.0,1.0
79316,34.75,-121.75,0.3125454545454545,0.031,0.0,0.0,1.0
79317,34.75,-121.25,0.4083636363636364,0.177,0.0,0.0,1.0
79318,34.75,-120.75,0.42518181818181816,0.138,0.0,0.0,1.0
79319,34.75,-120.25,0.572,0.894,0.0,0.0,1.0
79320,34.75,-119.75,0.6484545454545455,0.949,0.0,0.0,1.0
79321,34.75,-119.25,0.48390909090909096,0.201,0.0,0.0,1.0
79322,34.75,-118.75,0.5676363636363636,0.606,0.0,0.0,1.0
79323,34.75,-118.25,0.40700000000000003,0.197,0.0,0.0,1.0
79324,34.75,-117.75,0.3779090909090909,0.122,0.0,0.0,1.0
79325,34.75,-117.25,0.3049090909090909,0.0,0.0,0.0,1.0
79326,34.75,-116.75,0.3149090909090909,0.067,0.0,0.0,1.0
79327,34.75,-116.25,0.2512727272727273,0.0,0.0,0.0,1.0
79328,34.75,-115.75,0.17036363636363636,0.0,0.0,0.0,0.819
79329,34.75,-115.25,0.25272727272727274,0.0,0.0,0.0,1.0
79330,34.75,-114.75,0.2165454545454545,0.0,0.0,0.0,1.0
79331,34.75,-114.25,0.2007272727272727,0.0,0.0,0.0,1.0
79332,34.75,-113.75,0.1743636363636364,0.0,0.0,0.0,0.898
79333,34.75,-113.25,0.30136363636363633,0.0,0.0,0.0,1.0
79334,34.75,-112.75,0.19472727272727272,0.0,0.0,0.0,1.0
79335,34.75,-112.25,0.23045454545454547,0.0,0.0,0.0,1.0
79336,34.75,-111.75,0.24545454545454548,0.0,0.0,0.0,1.0
79337,34.75,-111.25,0.24945454545454543,0.0,0.0,0.0,1.0
79338,34.75,-110.75,0.2008181818181818,0.0,0.0,0.0,0.949
79339,34.75,-110.25,0.18327272727272728,0.0,0.0,0.0,1.0
79340,34.75,-109.75,0.1950909090909091,0.0,0.0,0.0,1.0
79341,34.75,-109.25,0.22690909090909092,0.0,0.0,0.0,1.0
79342,34.75,-108.75,0.2999090909090909,0.0,0.0,0.0,1.0
79343,34.75,-108.25,0.25518181818181823,0.012,0.0,0.0,1.0
79344,34.75,-107.75,0.18863636363636366,0.0,0.0,0.0,1.0
79345,34.75,-107.25,0.25018181818181817,0.0,0.0,0.0,1.0
79346,34.75,-106.75,0.24845454545454546,0.0,0.0,0.0,1.0
79347,34.75,-106.25,0.0838181818181818,0.0,0.0,0.0,0.484
79348,34.75,-105.75,0.22699999999999998,0.02,0.0,0.0,1.0
79349,34.75,-105.25,0.2387272727272727,0.0,0.0,0.0,1.0
79350,34.75,-104.75,0.24554545454545454,0.0,0.0,0.0,1.0
79351,34.75,-104.25,0.25545454545454543,0.0,0.0,0.0,1.0
79352,34.75,-103.75,0.22727272727272727,0.0,0.0,0.0,1.0
79353,34.75,-103.25,0.21154545454545454,0.067,0.0,0.0,1.0
79354,34.75,-102.75,0.2254545454545455,0.0,0.0,0.0,1.0
79355,34.75,-102.25,0.29163636363636364,0.0,0.0,0.0,1.0
79356,34.75,-101.75,0.3331818181818182,0.0,0.0,0.0,1.0
79357,34.75,-101.25,0.16536363636363635,0.0,0.0,0.0,1.0
79358,34.75,-100.75,0.2880909090909091,0.016,0.0,0.0,1.0
79359,34.75,-100.25,0.2427272727272727,0.075,0.0,0.0,1.0
79360,34.75,-99.75,0.22554545454545452,0.193,0.0,0.0,1.0
79361,34.75,-99.25,0.449909090909091,0.02,0.0,0.0,1.0
79362,34.75,-98.75,0.47963636363636364,0.528,0.0,0.0,1.0
79363,34.75,-98.25,0.5716363636363636,0.516,1.0,0.0,1.0
79364,34.75,-97.75,0.48681818181818187,0.406,0.0,0.0,1.0
79365,34.75,-97.25,0.49972727272727274,0.362,0.0,0.0,1.0
79366,34.75,-96.75,0.6027272727272727,0.921,1.0,0.0,1.0
79367,34.75,-96.25,0.612,0.98,0.0,0.0,1.0
79368,34.75,-95.75,0.626,0.984,1.0,0.0,1.0
79369,34.75,-95.25,0.6044545454545456,0.921,1.0,0.0,1.0
79370,34.75,-94.75,0.7153636363636363,0.972,0.8,0.0,1.0
79371,34.75,-94.25,0.7198181818181818,1.0,1.0,0.0,1.0
79372,34.75,-93.75,0.6367272727272728,0.972,1.0,0.0,1.0
79373,34.75,-93.25,0.6098181818181818,0.614,0.8,0.0,1.0
79374,34.75,-92.75,0.6552727272727273,0.862,1.0,0.0,1.0
79375,34.75,-92.25,0.7222727272727272,0.984,1.0,0.0,1.0
79376,34.75,-91.75,0.8436363636363636,0.969,1.0,0.476,1.0
79377,34.75,-91.25,0.8170000000000001,1.0,1.0,0.039,1.0
79378,34.75,-90.75,0.8453636363636363,1.0,1.0,0.335,1.0
79379,34.75,-90.25,0.7071818181818181,1.0,1.0,0.0,1.0
79380,34.75,-89.75,0.7198181818181818,1.0,1.0,0.0,1.0
79381,34.75,-89.25,0.8794545454545454,1.0,1.0,0.0,1.0
79382,34.75,-88.75,0.7884545454545454,1.0,1.0,0.0,1.0
79383,34.75,-88.25,0.7913636363636364,1.0,1.0,0.0,1.0
79384,34.75,-87.75,0.7934545454545454,1.0,1.0,0.0,1.0
79385,34.75,-87.25,0.7849090909090909,1.0,1.0,0.0,1.0
79386,34.75,-86.75,0.7991818181818182,1.0,1.0,0.0,1.0
79387,34.75,-86.25,0.8085454545454546,1.0,1.0,0.0,1.0
79388,34.75,-85.75,0.738,1.0,1.0,0.0,1.0
79389,34.75,-85.25,0.748,1.0,1.0,0.0,1.0
79390,34.75,-84.75,0.7879999999999999,0.976,0.8,0.0,1.0
79391,34.75,-84.25,0.7626363636363636,0.996,1.0,0.0,1.0
79392,34.75,-83.75,0.7523636363636363,0.957,1.0,0.0,1.0
79393,34.75,-83.25,0.7577272727272728,1.0,1.0,0.0,1.0
79394,34.75,-82.75,0.862909090909091,1.0,1.0,0.0,1.0
