,latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover
81580,33.25,-69.75,0.9259999999999999,0.929,0.8,0.846,1.0
81581,33.25,-69.25,0.876,1.0,1.0,0.504,1.0
81582,33.25,-68.75,0.9725,1.0,1.0,0.89,1.0
81583,33.25,-68.25,0.9125,0.9665,1.0,0.717,1.0
81584,33.25,-67.75,0.862,0.986,1.0,0.476,1.0
81585,33.25,-67.25,0.9734999999999999,0.9744999999999999,0.8,0.945,1.0
81586,33.25,-66.75,0.7275,0.7955,0.2,0.319,1.0
81587,33.25,-66.25,0.8632500000000001,0.868,0.6000000000000001,0.717,1.0
81588,33.25,-65.75,0.9715,0.994,0.8,0.898,1.0
81589,33.25,-65.25,0.89175,0.9665,1.0,0.634,1.0
81590,33.25,-64.75,0.8445,0.9665,1.0,0.445,1.0
81591,33.25,-64.25,0.997,1.0,1.0,0.988,1.0
81592,33.25,-63.75,0.996,1.0,1.0,0.984,1.0
81593,33.25,-63.25,0.8572500000000001,0.994,1.0,0.441,1.0
81594,33.25,-62.75,0.9430000000000001,0.9645,0.8,0.843,1.0
81595,33.25,-62.25,0.8475,0.8565,0.6000000000000001,0.677,1.0
81596,33.25,-61.75,0.83475,0.9824999999999999,1.0,0.374,1.0
81597,33.25,-61.25,0.92125,0.9644999999999999,0.8,0.768,0.988
81598,33.25,-60.75,0.562,0.624,0.0,0.0,1.0
81599,33.25,-60.25,0.7344999999999999,0.754,0.6000000000000001,0.587,0.843
82180,32.75,-129.75,0.6005,0.7010000000000001,1.0,0.0,1.0
82181,32.75,-129.25,0.9025,0.99,1.0,0.63,1.0
82182,32.75,-128.75,0.75,1.0,1.0,0.0,1.0
82183,32.75,-128.25,0.75,1.0,1.0,0.0,1.0
82184,32.75,-127.75,0.69575,0.8915,1.0,0.0,1.0
82185,32.75,-127.25,0.758,0.953,0.8,0.126,1.0
82186,32.75,-126.75,0.6859999999999999,0.6615,0.4,0.421,1.0
82187,32.75,-126.25,0.751,0.988,0.8,0.028,1.0
82188,32.75,-125.75,0.53725,0.553,0.0,0.043,1.0
82189,32.75,-125.25,0.628,0.756,1.0,0.0,1.0
82190,32.75,-124.75,0.505,0.51,0.0,0.0,1.0
82191,32.75,-124.25,0.42425,0.3525,0.0,0.0,0.992
82192,32.75,-123.75,0.41425,0.36,0.0,0.0,0.937
82193,32.75,-123.25,0.2165,0.0,0.0,0.0,0.866
82194,32.75,-122.75,0.17725,0.0,0.0,0.0,0.709
82195,32.75,-122.25,0.21650000000000003,0.1675,0.0,0.0,0.531
82196,32.75,-121.75,0.249,0.0,0.0,0.0,0.996
82197,32.75,-121.25,0.5,0.5,0.0,0.0,1.0
82198,32.75,-120.75,0.26275,0.0255,0.0,0.0,1.0
82199,32.75,-120.25,0.25,0.0,0.0,0.0,1.0
82200,32.75,-119.75,0.498,0.496,0.0,0.0,1.0
82201,32.75,-119.25,0.39849999999999997,0.297,0.0,0.0,1.0
82202,32.75,-118.75,0.5,0.5,0.0,0.0,1.0
82203,32.75,-118.25,0.5,0.5,0.0,0.0,1.0
82204,32.75,-117.75,0.5,0.5,0.0,0.0,1.0
82205,32.75,-117.25,0.5,0.5,0.0,0.0,1.0
82206,32.75,-116.75,0.5,0.5,0.0,0.0,1.0
82207,32.75,-116.25,0.36525,0.2305,0.0,0.0,1.0
82208,32.75,-115.75,0.35825,0.2165,0.0,0.0,1.0
82209,32.75,-115.25,0.442,0.384,0.0,0.0,1.0
82210,32.75,-114.75,0.29525,0.0905,0.0,0.0,1.0
82211,32.75,-114.25,0.25,0.0,0.0,0.0,1.0
82212,32.75,-113.75,0.31975,0.1435,0.0,0.0,0.992
82213,32.75,-113.25,0.35225,0.2045,0.0,0.0,1.0
82214,32.75,-112.75,0.5,0.5,0.0,0.0,1.0
82215,32.75,-112.25,0.312,0.124,0.0,0.0,1.0
82216,32.75,-111.75,0.5,0.5,0.0,0.0,1.0
82217,32.75,-111.25,0.5,0.5,0.0,0.0,1.0
82218,32.75,-110.75,0.41925,0.3385,0.0,0.0,1.0
82219,32.75,-110.25,0.5,0.5,0.0,0.0,1.0
82220,32.75,-109.75,0.25,0.0,0.0,0.0,1.0
82221,32.75,-109.25,0.28925,0.0785,0.0,0.0,1.0
82222,32.75,-108.75,0.26775,0.0355,0.0,0.0,1.0
82223,32.75,-108.25,0.314,0.128,0.0,0.0,1.0
82224,32.75,-107.75,0.29125,0.0825,0.0,0.0,1.0
82225,32.75,-107.25,0.25,0.0,0.0,0.0,1.0
82226,32.75,-106.75,0.17225,0.0,0.0,0.0,0.689
82227,32.75,-106.25,0.251,0.002,0.0,0.0,1.0
82228,32.75,-105.75,0.4685,0.437,0.0,0.0,1.0
82229,32.75,-105.25,0.5,0.5,0.0,0.0,1.0
82230,32.75,-104.75,0.5,0.5,0.0,0.0,1.0
82231,32.75,-104.25,0.5,0.5,0.0,0.0,1.0
82232,32.75,-103.75,0.375,0.25,0.0,0.0,1.0
82233,32.75,-103.25,0.5,0.5,0.0,0.0,1.0
82234,32.75,-102.75,0.5,0.5,0.0,0.0,1.0
82235,32.75,-102.25,0.5,0.5,0.0,0.0,1.0
82236,32.75,-101.75,0.5,0.5,0.0,0.0,1.0
82237,32.75,-101.25,0.5,0.5,0.0,0.0,1.0
82238,32.75,-100.75,0.40549999999999997,0.311,0.0,0.0,1.0
82239,32.75,-100.25,0.2735,0.047,0.0,0.0,1.0
82240,32.75,-99.75,0.2845,0.069,0.0,0.0,1.0
82241,32.75,-99.25,0.35650000000000004,0.21300000000000002,0.0,0.0,1.0
82242,32.75,-98.75,0.36525,0.2305,0.0,0.0,1.0
82243,32.75,-98.25,0.39275000000000004,0.28550000000000003,0.0,0.0,1.0
82244,32.75,-97.75,0.47824999999999995,0.4565,0.0,0.0,1.0
82245,32.75,-97.25,0.65925,0.8185,0.0,0.0,1.0
82246,32.75,-96.75,0.6495,0.7989999999999999,0.0,0.0,1.0
82247,32.75,-96.25,0.51,0.514,0.0,0.012,1.0
82248,32.75,-95.75,0.313,0.126,0.0,0.0,1.0
82249,32.75,-95.25,0.36124999999999996,0.2225,0.0,0.0,1.0
82250,32.75,-94.75,0.36325,0.2265,0.0,0.0,1.0
82251,32.75,-94.25,0.25,0.0,0.0,0.0,1.0
82252,32.75,-93.75,0.2735,0.047,0.0,0.0,1.0
82253,32.75,-93.25,0.26475,0.0295,0.0,0.0,1.0
82254,32.75,-92.75,0.26575,0.0315,0.0,0.0,1.0
82255,32.75,-92.25,0.42325,0.34650000000000003,0.0,0.0,1.0
82256,32.75,-91.75,0.36525,0.193,0.0,0.075,1.0
82257,32.75,-91.25,0.2865,0.067,0.0,0.012,1.0
82258,32.75,-90.75,0.5805000000000001,0.61,1.0,0.102,1.0
82259,32.75,-90.25,0.5,0.5,0.0,0.0,1.0
82260,32.75,-89.75,0.5,0.5,0.0,0.0,1.0
82261,32.75,-89.25,0.5,0.5,0.0,0.0,1.0
82262,32.75,-88.75,0.49124999999999996,0.4825,0.0,0.0,1.0
82263,32.75,-88.25,0.496,0.492,0.0,0.0,1.0
82264,32.75,-87.75,0.47050000000000003,0.441,0.0,0.0,1.0
82265,32.75,-87.25,0.5,0.5,0.0,0.0,1.0
82266,32.75,-86.75,0.5,0.5,0.0,0.0,1.0
82267,32.75,-86.25,0.48225,0.4645,0.0,0.0,1.0
82268,32.75,-85.75,0.5,0.5,0.0,0.0,1.0
82269,32.75,-85.25,0.5,0.5,0.0,0.0,1.0
82270,32.75,-84.75,0.5,0.5,0.0,0.0,1.0
82271,32.75,-84.25,0.5,0.5,0.0,0.0,1.0
82272,32.75,-83.75,0.507,0.514,0.0,0.0,1.0
82273,32.75,-83.25,0.507,0.514,0.0,0.0,1.0
82274,32.75,-82.75,0.506,0.512,0.0,0.0,1.0
82275,32.75,-82.25,0.51275,0.5195,0.0,0.012,1.0
82276,32.75,-81.75,0.569,0.6065,1.0,0.063,1.0
82277,32.75,-81.25,0.51875,0.5375,0.0,0.0,1.0
82278,32.75,-80.75,0.506,0.512,0.0,0.0,1.0
82279,32.75,-80.25,0.30424999999999996,0.10849999999999999,0.0,0.0,1.0
82280,32.75,-79.75,0.49124999999999996,0.45699999999999996,0.0,0.051,1.0
82281,32.75,-79.25,0.33175,0.1635,0.0,0.0,1.0
82282,32.75,-78.75,0.5177499999999999,0.5355,0.0,0.0,1.0
82283,32.75,-78.25,0.7235,0.9470000000000001,1.0,0.0,1.0
82284,32.75,-77.75,0.7255,0.9510000000000001,0.8,0.0,1.0
82285,32.75,-77.25,0.63,0.76,1.0,0.0,1.0
82286,32.75,-76.75,0.7815000000000001,0.9625,1.0,0.201,1.0
82287,32.75,-76.25,0.75,1.0,1.0,0.0,1.0
82288,32.75,-75.75,0.75,1.0,1.0,0.0,1.0
82289,32.75,-75.25,0.99225,1.0,1.0,0.969,1.0
82290,32.75,-74.75,0.869,1.0,1.0,0.476,1.0
82291,32.75,-74.25,0.995,1.0,1.0,0.98,1.0
82292,32.75,-73.75,1.0,1.0,1.0,1.0,1.0
82293,32.75,-73.25,1.0,1.0,1.0,1.0,1.0
82294,32.75,-72.75,0.88775,1.0,1.0,0.551,1.0
82295,32.75,-72.25,0.876,1.0,1.0,0.504,1.0
82296,32.75,-71.75,0.85225,1.0,1.0,0.409,1.0
82297,32.75,-71.25,0.8495,1.0,1.0,0.398,1.0
82298,32.75,-70.75,0.98725,0.992,0.8,0.965,1.0
82299,32.75,-70.25,0.9557500000000001,0.9585,0.8,0.906,1.0
82300,32.75,-69.75,0.687,0.8285,0.0,0.091,1.0
82301,32.75,-69.25,0.9635,0.988,0.8,0.878,1.0
82302,32.75,-68.75,0.98625,1.0,1.0,0.945,1.0
82303,32.75,-68.25,0.745,0.9644999999999999,0.8,0.051,1.0
82304,32.75,-67.75,0.67525,0.8069999999999999,0.0,0.087,1.0
82305,32.75,-67.25,0.5945,0.681,0.0,0.016,1.0
82306,32.75,-66.75,0.7765,0.876,1.0,0.354,1.0
82307,32.75,-66.25,0.7235,0.8505,0.0,0.193,1.0
82308,32.75,-65.75,0.8532500000000001,0.874,0.6000000000000001,0.665,1.0
82309,32.75,-65.25,0.62675,0.673,1.0,0.161,1.0
82310,32.75,-64.75,0.9125,1.0,1.0,0.65,1.0
82311,32.75,-64.25,0.881,1.0,1.0,0.524,1.0
82312,32.75,-63.75,0.746,0.992,1.0,0.0,1.0
82313,32.75,-63.25,0.7577499999999999,1.0,1.0,0.031,1.0
82314,32.75,-62.75,0.75,1.0,1.0,0.0,1.0
82315,32.75,-62.25,0.9635,0.986,0.8,0.882,1.0
82316,32.75,-61.75,0.4825,0.46499999999999997,0.0,0.0,1.0
82317,32.75,-61.25,0.5057499999999999,0.5115,0.0,0.0,1.0
82318,32.75,-60.75,0.48425,0.4685,0.0,0.0,1.0
82319,32.75,-60.25,0.7557499999999999,0.927,0.8,0.169,1.0
82900,32.25,-129.75,0.54325,0.5885,0.0,0.0,0.996
82901,32.25,-129.25,0.628,0.756,0.0,0.0,1.0
82902,32.25,-128.75,0.75,1.0,1.0,0.0,1.0
82903,32.25,-128.25,0.75,1.0,1.0,0.0,1.0
82904,32.25,-127.75,0.8140000000000001,0.9665,1.0,0.323,1.0
82905,32.25,-127.25,0.73725,0.758,0.4,0.433,1.0
82906,32.25,-126.75,0.78625,0.9565,1.0,0.232,1.0
82907,32.25,-126.25,0.75,1.0,1.0,0.0,1.0
82908,32.25,-125.75,0.621,0.7044999999999999,0.0,0.075,1.0
82909,32.25,-125.25,0.57575,0.6515,1.0,0.0,1.0
82910,32.25,-124.75,0.6575,0.815,0.0,0.0,1.0
82911,32.25,-124.25,0.436,0.372,0.0,0.0,1.0
82912,32.25,-123.75,0.33875,0.22249999999999998,0.2,0.083,0.827
82913,32.25,-123.25,0.47250000000000003,0.449,0.0,0.0,0.992
82914,32.25,-122.75,0.323,0.21100000000000002,0.0,0.0,0.87
82915,32.25,-122.25,0.42725,0.35450000000000004,0.0,0.0,1.0
82916,32.25,-121.75,0.558,0.6575,0.0,0.0,0.917
82917,32.25,-121.25,0.683,0.866,1.0,0.0,1.0
82918,32.25,-120.75,0.54025,0.5805,0.0,0.0,1.0
82919,32.25,-120.25,0.25,0.0,0.0,0.0,1.0
82920,32.25,-119.75,0.496,0.492,0.0,0.0,1.0
82921,32.25,-119.25,0.5,0.5,0.0,0.0,1.0
82922,32.25,-118.75,0.5,0.5,0.0,0.0,1.0
82923,32.25,-118.25,0.5,0.5,0.0,0.0,1.0
82924,32.25,-117.75,0.5,0.5,0.0,0.0,1.0
82925,32.25,-117.25,0.5,0.5,0.0,0.0,1.0
82926,32.25,-116.75,0.5,0.5,0.0,0.0,1.0
82927,32.25,-116.25,0.26675,0.0335,0.0,0.0,1.0
82928,32.25,-115.75,0.5,0.5,0.0,0.0,1.0
82929,32.25,-115.25,0.4175,0.3565,0.0,0.0,0.957
82930,32.25,-114.75,0.3395,0.179,0.0,0.0,1.0
82931,32.25,-114.25,0.4845,0.4845,0.0,0.0,0.969
82932,32.25,-113.75,0.2875,0.075,0.0,0.0,1.0
82933,32.25,-113.25,0.49024999999999996,0.4805,0.0,0.0,1.0
82934,32.25,-112.75,0.253,0.006,0.0,0.0,1.0
82935,32.25,-112.25,0.45375,0.4075,0.0,0.0,1.0
82936,32.25,-111.75,0.3365,0.173,0.0,0.0,1.0
82937,32.25,-111.25,0.5,0.5,0.0,0.0,1.0
82938,32.25,-110.75,0.5,0.5,0.0,0.0,1.0
82939,32.25,-110.25,0.39375,0.2875,0.0,0.0,1.0
82940,32.25,-109.75,0.253,0.006,0.0,0.0,1.0
82941,32.25,-109.25,0.25,0.0,0.0,0.0,1.0
82942,32.25,-108.75,0.25,0.0,0.0,0.0,1.0
82943,32.25,-108.25,0.25,0.0,0.0,0.0,1.0
82944,32.25,-107.75,0.34850000000000003,0.197,0.0,0.0,1.0
82945,32.25,-107.25,0.45175,0.4035,0.0,0.0,1.0
82946,32.25,-106.75,0.5,0.5,0.0,0.0,1.0
82947,32.25,-106.25,0.41725,0.3345,0.0,0.0,1.0
82948,32.25,-105.75,0.444,0.388,0.0,0.0,1.0
82949,32.25,-105.25,0.2825,0.065,0.0,0.0,1.0
82950,32.25,-104.75,0.5,0.5,0.0,0.0,1.0
82951,32.25,-104.25,0.5,0.5,0.0,0.0,1.0
82952,32.25,-103.75,0.5,0.5,0.0,0.0,1.0
82953,32.25,-103.25,0.5,0.5,0.0,0.0,1.0
82954,32.25,-102.75,0.5,0.5,0.0,0.0,1.0
82955,32.25,-102.25,0.5,0.5,0.0,0.0,1.0
82956,32.25,-101.75,0.5,0.5,0.0,0.0,1.0
82957,32.25,-101.25,0.5,0.5,0.0,0.0,1.0
82958,32.25,-100.75,0.5,0.5,0.0,0.0,1.0
82959,32.25,-100.25,0.5,0.5,0.0,0.0,1.0
82960,32.25,-99.75,0.5,0.5,0.0,0.0,1.0
82961,32.25,-99.25,0.5,0.5,0.0,0.0,1.0
82962,32.25,-98.75,0.49224999999999997,0.4845,0.0,0.0,1.0
82963,32.25,-98.25,0.48824999999999996,0.4765,0.0,0.0,1.0
82964,32.25,-97.75,0.2735,0.047,0.0,0.0,1.0
82965,32.25,-97.25,0.255,0.01,0.0,0.0,1.0
82966,32.25,-96.75,0.38975,0.2795,0.0,0.0,1.0
82967,32.25,-96.25,0.26975,0.0395,0.0,0.0,1.0
82968,32.25,-95.75,0.34550000000000003,0.191,0.0,0.0,1.0
82969,32.25,-95.25,0.2825,0.065,0.0,0.0,1.0
82970,32.25,-94.75,0.25,0.0,0.0,0.0,1.0
82971,32.25,-94.25,0.25,0.0,0.0,0.0,1.0
82972,32.25,-93.75,0.25,0.0,0.0,0.0,1.0
82973,32.25,-93.25,0.25,0.0,0.0,0.0,1.0
82974,32.25,-92.75,0.42225,0.3445,0.0,0.0,1.0
82975,32.25,-92.25,0.25,0.0,0.0,0.0,1.0
82976,32.25,-91.75,0.4795,0.41950000000000004,0.0,0.079,1.0
82977,32.25,-91.25,0.44775,0.3955,0.0,0.0,1.0
82978,32.25,-90.75,0.506,0.512,0.0,0.0,1.0
82979,32.25,-90.25,0.507,0.514,0.0,0.0,1.0
82980,32.25,-89.75,0.5,0.5,0.0,0.0,1.0
82981,32.25,-89.25,0.49124999999999996,0.4825,0.0,0.0,1.0
82982,32.25,-88.75,0.501,0.502,0.0,0.0,1.0
82983,32.25,-88.25,0.5,0.5,0.0,0.0,1.0
82984,32.25,-87.75,0.5,0.5,0.0,0.0,1.0
82985,32.25,-87.25,0.5097499999999999,0.5195,0.0,0.0,1.0
82986,32.25,-86.75,0.442,0.384,0.0,0.0,1.0
82987,32.25,-86.25,0.5,0.5,0.0,0.0,1.0
82988,32.25,-85.75,0.5,0.5,0.0,0.0,1.0
82989,32.25,-85.25,0.5,0.5,0.0,0.0,1.0
82990,32.25,-84.75,0.5217499999999999,0.5435,0.0,0.0,1.0
82991,32.25,-84.25,0.505,0.51,0.0,0.0,1.0
82992,32.25,-83.75,0.755,1.0,1.0,0.02,1.0
82993,32.25,-83.25,0.756,1.0,1.0,0.024,1.0
82994,32.25,-82.75,0.75,1.0,1.0,0.0,1.0
82995,32.25,-82.25,0.757,1.0,1.0,0.028,1.0
82996,32.25,-81.75,0.79825,1.0,1.0,0.193,1.0
82997,32.25,-81.25,0.75,1.0,1.0,0.0,1.0
82998,32.25,-80.75,0.4065,0.242,0.0,0.142,1.0
82999,32.25,-80.25,0.49024999999999996,0.4805,0.0,0.0,1.0
83000,32.25,-79.75,0.52075,0.5415,0.0,0.0,1.0
83001,32.25,-79.25,0.48225,0.4645,0.0,0.0,1.0
83002,32.25,-78.75,0.74025,0.9804999999999999,1.0,0.0,1.0
83003,32.25,-78.25,0.693,0.886,0.8,0.0,1.0
83004,32.25,-77.75,0.50175,0.5035000000000001,0.0,0.0,1.0
83005,32.25,-77.25,0.5660000000000001,0.496,0.4,0.272,1.0
83006,32.25,-76.75,0.824,0.9215,0.8,0.453,1.0
83007,32.25,-76.25,0.6377499999999999,0.7715,0.0,0.008,1.0
83008,32.25,-75.75,1.0,1.0,1.0,1.0,1.0
83009,32.25,-75.25,0.9410000000000001,1.0,1.0,0.764,1.0
83010,32.25,-74.75,0.9615,1.0,1.0,0.846,1.0
83011,32.25,-74.25,0.88475,1.0,1.0,0.539,1.0
83012,32.25,-73.75,0.9715,0.996,0.8,0.894,1.0
83013,32.25,-73.25,0.999,1.0,1.0,0.996,1.0
83014,32.25,-72.75,0.7785,1.0,1.0,0.114,1.0
83015,32.25,-72.25,0.94575,0.994,1.0,0.795,1.0
83016,32.25,-71.75,0.89575,1.0,1.0,0.583,1.0
83017,32.25,-71.25,0.82375,1.0,1.0,0.295,1.0
83018,32.25,-70.75,0.9842500000000001,1.0,1.0,0.937,1.0
83019,32.25,-70.25,0.751,0.9490000000000001,1.0,0.106,1.0
83020,32.25,-69.75,0.67425,0.6950000000000001,0.2,0.307,1.0
83021,32.25,-69.25,0.505,0.51,0.0,0.0,1.0
83022,32.25,-68.75,0.45475,0.4095,0.0,0.0,1.0
83023,32.25,-68.25,0.6485,0.7969999999999999,1.0,0.0,1.0
83024,32.25,-67.75,0.7145,0.929,1.0,0.0,1.0
83025,32.25,-67.25,0.75,1.0,1.0,0.0,1.0
83026,32.25,-66.75,0.626,0.752,1.0,0.0,1.0
83027,32.25,-66.25,0.82275,0.8285,0.6000000000000001,0.634,1.0
83028,32.25,-65.75,0.746,0.992,1.0,0.0,1.0
83029,32.25,-65.25,0.7244999999999999,0.8839999999999999,0.8,0.13,1.0
83030,32.25,-64.75,0.737,0.7655000000000001,0.4,0.417,1.0
83031,32.25,-64.25,0.72925,0.9585,1.0,0.0,1.0
83032,32.25,-63.75,0.7657499999999999,1.0,1.0,0.063,1.0
83033,32.25,-63.25,0.749,0.862,1.0,0.272,1.0
83034,32.25,-62.75,0.8474999999999999,0.886,0.6000000000000001,0.618,1.0
83035,32.25,-62.25,0.8062499999999999,0.8075,0.6000000000000001,0.61,1.0
83036,32.25,-61.75,0.7085,0.858,0.8,0.118,1.0
83037,32.25,-61.25,0.3925,0.2165,0.0,0.157,0.98
83038,32.25,-60.75,0.251,0.067,0.0,0.0,0.87
83039,32.25,-60.25,0.371,0.2615,0.0,0.0,0.961
83620,31.75,-129.75,0.75975,0.7795000000000001,0.4,0.48,1.0
83621,31.75,-129.25,0.57375,0.6535,0.8,0.0,0.988
83622,31.75,-128.75,0.74125,0.9824999999999999,1.0,0.0,1.0
83623,31.75,-128.25,0.751,0.992,0.8,0.02,1.0
83624,31.75,-127.75,0.7362500000000001,0.9585,1.0,0.028,1.0
83625,31.75,-127.25,0.7617499999999999,0.929,0.8,0.189,1.0
83626,31.75,-126.75,0.5569999999999999,0.569,0.8,0.161,0.929
83627,31.75,-126.25,0.73925,0.9784999999999999,1.0,0.0,1.0
83628,31.75,-125.75,0.7342500000000001,0.882,1.0,0.173,1.0
83629,31.75,-125.25,0.8485,0.998,1.0,0.398,1.0
83630,31.75,-124.75,0.5365,0.573,0.0,0.0,1.0
83631,31.75,-124.25,0.5197499999999999,0.5395,0.0,0.0,1.0
83632,31.75,-123.75,0.5315,0.563,0.0,0.0,1.0
83633,31.75,-123.25,0.63675,0.7735000000000001,0.0,0.0,1.0
83634,31.75,-122.75,0.64175,0.7955,0.8,0.0,0.976
83635,31.75,-122.25,0.4695,0.439,0.0,0.0,1.0
83636,31.75,-121.75,0.54525,0.5905,0.0,0.0,1.0
83637,31.75,-121.25,0.6605,0.821,1.0,0.0,1.0
83638,31.75,-120.75,0.6407499999999999,0.7815,0.0,0.0,1.0
83639,31.75,-120.25,0.253,0.006,0.0,0.0,1.0
83640,31.75,-119.75,0.3355,0.17099999999999999,0.0,0.0,1.0
83641,31.75,-119.25,0.494,0.488,0.0,0.0,1.0
83642,31.75,-118.75,0.5,0.5,0.0,0.0,1.0
83643,31.75,-118.25,0.5,0.5,0.0,0.0,1.0
83644,31.75,-117.75,0.5,0.5,0.0,0.0,1.0
83645,31.75,-117.25,0.5,0.5,0.0,0.0,1.0
83646,31.75,-116.75,0.506,0.512,0.0,0.0,1.0
83647,31.75,-116.25,0.493,0.486,0.0,0.0,1.0
83648,31.75,-115.75,0.34750000000000003,0.195,0.0,0.0,1.0
83649,31.75,-115.25,0.29425,0.0885,0.0,0.0,1.0
83650,31.75,-114.75,0.309,0.118,0.0,0.0,1.0
83651,31.75,-114.25,0.5,0.5,0.0,0.0,1.0
83652,31.75,-113.75,0.313,0.126,0.0,0.0,1.0
83653,31.75,-113.25,0.25,0.0,0.0,0.0,1.0
83654,31.75,-112.75,0.25,0.0,0.0,0.0,1.0
83655,31.75,-112.25,0.38575000000000004,0.2715,0.0,0.0,1.0
83656,31.75,-111.75,0.36724999999999997,0.2345,0.0,0.0,1.0
83657,31.75,-111.25,0.44975,0.3995,0.0,0.0,1.0
83658,31.75,-110.75,0.25,0.0,0.0,0.0,1.0
83659,31.75,-110.25,0.25,0.0,0.0,0.0,1.0
83660,31.75,-109.75,0.25,0.0,0.0,0.0,1.0
83661,31.75,-109.25,0.25,0.0,0.0,0.0,1.0
83662,31.75,-108.75,0.25,0.0,0.0,0.0,1.0
83663,31.75,-108.25,0.36425,0.2285,0.0,0.0,1.0
83664,31.75,-107.75,0.441,0.382,0.0,0.0,1.0
83665,31.75,-107.25,0.26475,0.0295,0.0,0.0,1.0
83666,31.75,-106.75,0.25,0.0,0.0,0.0,1.0
83667,31.75,-106.25,0.36525,0.2305,0.0,0.0,1.0
83668,31.75,-105.75,0.44675,0.3935,0.0,0.0,1.0
83669,31.75,-105.25,0.5,0.5,0.0,0.0,1.0
83670,31.75,-104.75,0.48125,0.4625,0.0,0.0,1.0
83671,31.75,-104.25,0.5,0.5,0.0,0.0,1.0
83672,31.75,-103.75,0.5,0.5,0.0,0.0,1.0
83673,31.75,-103.25,0.5,0.5,0.0,0.0,1.0
83674,31.75,-102.75,0.5,0.5,0.0,0.0,1.0
83675,31.75,-102.25,0.5,0.5,0.0,0.0,1.0
83676,31.75,-101.75,0.5,0.5,0.0,0.0,1.0
83677,31.75,-101.25,0.5,0.5,0.0,0.0,1.0
83678,31.75,-100.75,0.5,0.5,0.0,0.0,1.0
83679,31.75,-100.25,0.5,0.5,0.0,0.0,1.0
83680,31.75,-99.75,0.5,0.5,0.0,0.0,1.0
83681,31.75,-99.25,0.5,0.5,0.0,0.0,1.0
83682,31.75,-98.75,0.5,0.5,0.0,0.0,1.0
83683,31.75,-98.25,0.5,0.5,0.0,0.0,1.0
83684,31.75,-97.75,0.5,0.5,0.0,0.0,1.0
83685,31.75,-97.25,0.39749999999999996,0.29500000000000004,0.0,0.0,1.0
83686,31.75,-96.75,0.32,0.14,0.0,0.0,1.0
83687,31.75,-96.25,0.254,0.008,0.0,0.0,1.0
83688,31.75,-95.75,0.25,0.0,0.0,0.0,1.0
83689,31.75,-95.25,0.252,0.004,0.0,0.0,1.0
83690,31.75,-94.75,0.243,0.0,0.0,0.0,0.972
83691,31.75,-94.25,0.25,0.0,0.0,0.0,1.0
83692,31.75,-93.75,0.25,0.0,0.0,0.0,1.0
83693,31.75,-93.25,0.26475000000000004,0.051,0.0,0.028,0.929
83694,31.75,-92.75,0.5,0.5,0.0,0.0,1.0
83695,31.75,-92.25,0.42700000000000005,0.354,0.0,0.0,1.0
83696,31.75,-91.75,0.42625,0.3525,0.0,0.0,1.0
83697,31.75,-91.25,0.498,0.496,0.0,0.0,1.0
83698,31.75,-90.75,0.495,0.49,0.0,0.0,1.0
83699,31.75,-90.25,0.444,0.388,0.0,0.0,1.0
83700,31.75,-89.75,0.40175000000000005,0.3035,0.2,0.0,1.0
83701,31.75,-89.25,0.4615,0.423,0.0,0.0,1.0
83702,31.75,-88.75,0.48025,0.4605,0.0,0.0,1.0
83703,31.75,-88.25,0.5,0.5,0.0,0.0,1.0
83704,31.75,-87.75,0.497,0.494,0.0,0.0,1.0
83705,31.75,-87.25,0.45775,0.4155,0.0,0.0,1.0
83706,31.75,-86.75,0.5,0.5,0.0,0.0,1.0
83707,31.75,-86.25,0.5,0.5,0.0,0.0,1.0
83708,31.75,-85.75,0.5885,0.677,1.0,0.0,1.0
83709,31.75,-85.25,0.61625,0.7325,1.0,0.0,1.0
83710,31.75,-84.75,0.754,1.0,1.0,0.016,1.0
83711,31.75,-84.25,0.756,1.0,1.0,0.024,1.0
83712,31.75,-83.75,0.754,1.0,1.0,0.016,1.0
83713,31.75,-83.25,0.75,1.0,1.0,0.0,1.0
83714,31.75,-82.75,0.754,1.0,1.0,0.016,1.0
83715,31.75,-82.25,0.75,1.0,1.0,0.0,1.0
83716,31.75,-81.75,0.75,1.0,1.0,0.0,1.0
83717,31.75,-81.25,0.70175,0.8975,0.8,0.012,1.0
83718,31.75,-80.75,0.61425,0.7285,1.0,0.0,1.0
83719,31.75,-80.25,0.54225,0.5845,0.0,0.0,1.0
83720,31.75,-79.75,0.5,0.5,0.0,0.0,1.0
83721,31.75,-79.25,0.57275,0.6455,1.0,0.0,1.0
83722,31.75,-78.75,0.73625,0.9724999999999999,1.0,0.0,1.0
83723,31.75,-78.25,0.63775,0.7755000000000001,0.0,0.0,1.0
83724,31.75,-77.75,0.66525,0.7085,0.2,0.244,1.0
83725,31.75,-77.25,0.683,0.8505,0.8,0.031,1.0
83726,31.75,-76.75,0.5305,0.5315,0.0,0.059,1.0
83727,31.75,-76.25,0.987,0.988,0.8,0.972,1.0
83728,31.75,-75.75,0.75,1.0,1.0,0.0,1.0
83729,31.75,-75.25,0.8109999999999999,1.0,1.0,0.244,1.0
83730,31.75,-74.75,0.9655,1.0,1.0,0.862,1.0
83731,31.75,-74.25,0.9517500000000001,0.9645,0.8,0.878,1.0
